particle,fluid,phi,T,size,k_ratio
Al2O3,H2O,0.045,55,3e-08,1.13328015503737
Al2O3,H2O,0.05,55,3e-08,1.14882369988574
Al2O3,H2O,0.055,55,3e-08,1.16452223010758
Al2O3,H2O,0.06,55,3e-08,1.18037807536651
CuO,H2O,0.005,55,2e-08,1.01421553542283
CuO,H2O,0.01,55,2e-08,1.02856643322681
CuO,H2O,0.015,55,2e-08,1.04305463607129
CuO,H2O,0.02,55,2e-08,1.05768212396786
CuO,H2O,0.025,55,2e-08,1.07245091518242
CuO,H2O,0.03,55,2e-08,1.08736306716351
CuO,H2O,0.035,55,2e-08,1.10242067749783
CuO,H2O,0.04,55,2e-08,1.11762588489381
CuO,H2O,0.045,55,2e-08,1.13298087019431
CuO,H2O,0.05,55,2e-08,1.14848785741934
CuO,H2O,0.055,55,2e-08,1.16414911483994
CuO,H2O,0.06,55,2e-08,1.17996695608423
Fe,H2O,0.005,55,7e-08,1.01471256715518
Fe,H2O,0.01,55,7e-08,1.02957015192569
Fe,H2O,0.015,55,7e-08,1.0445749090272
Fe,H2O,0.02,55,7e-08,1.05972903607508
Fe,H2O,0.025,55,7e-08,1.07503477465738
Fe,H2O,0.03,55,7e-08,1.0904944114402
Fe,H2O,0.035,55,7e-08,1.10611027930655
Fe,H2O,0.04,55,7e-08,1.12188475852991
Fe,H2O,0.045,55,7e-08,1.13782027798375
Fe,H2O,0.05,55,7e-08,1.15391931638831
Fe,H2O,0.055,55,7e-08,1.17018440359585
Fe,H2O,0.06,55,7e-08,1.18661812191603
TiO2,H2O,0.005,55,2.5e-08,1.01200502733075
TiO2,H2O,0.01,55,2.5e-08,1.02410652114322
TiO2,H2O,0.015,55,2.5e-08,1.03630564886349
TiO2,H2O,0.02,55,2.5e-08,1.04860359683133
TiO2,H2O,0.025,55,2.5e-08,1.0610015706848
TiO2,H2O,0.03,55,2.5e-08,1.07350079575427
TiO2,H2O,0.035,55,2.5e-08,1.0861025174661
TiO2,H2O,0.04,55,2.5e-08,1.09880800175636
TiO2,H2O,0.045,55,2.5e-08,1.1116185354947
TiO2,H2O,0.05,55,2.5e-08,1.12453542691892
TiO2,H2O,0.055,55,2.5e-08,1.13756000608029
TiO2,H2O,0.06,55,2.5e-08,1.15069362530009
MgO,H2O,0.005,55,4e-08,1.01448192345031
MgO,H2O,0.01,55,4e-08,1.02910434252077
MgO,H2O,0.015,55,4e-08,1.04386931169343
MgO,H2O,0.02,55,4e-08,1.05877892570376
MgO,H2O,0.025,55,4e-08,1.07383532053136
MgO,H2O,0.03,55,4e-08,1.08904067442004
MgO,H2O,0.035,55,4e-08,1.10439720892841
MgO,H2O,0.04,55,4e-08,1.11990719001188
MgO,H2O,0.045,55,4e-08,1.1355729291373
MgO,H2O,0.05,55,4e-08,1.15139678443135
MgO,H2O,0.055,55,4e-08,1.16738116186383
MgO,H2O,0.06,55,4e-08,1.18352851646726
SiC,H2O,0.005,55,3e-08,1.01501533457279
SiC,H2O,0.01,55,3e-08,1.03018173208064
SiC,H2O,0.015,55,3e-08,1.04550148371944
SiC,H2O,0.02,55,3e-08,1.06097692725512
SiC,H2O,0.025,55,3e-08,1.07661044821287
SiC,H2O,0.03,55,3e-08,1.09240448110305
SiC,H2O,0.035,55,3e-08,1.10836151068503
SiC,H2O,0.04,55,3e-08,1.12448407327031
SiC,H2O,0.045,55,3e-08,1.1407747580665
SiC,H2O,0.05,55,3e-08,1.15723620856352
SiC,H2O,0.055,55,3e-08,1.17387112396356
SiC,H2O,0.06,55,3e-08,1.19068226065662
SiO2,H2O,0.005,55,2.5e-08,1.00418113423241
SiO2,H2O,0.01,55,2.5e-08,1.0083739393196
SiO2,H2O,0.015,55,2.5e-08,1.01257846419539
SiO2,H2O,0.02,55,2.5e-08,1.01679475806752
SiO2,H2O,0.025,55,2.5e-08,1.02102287041962
SiO2,H2O,0.03,55,2.5e-08,1.02526285101309
SiO2,H2O,0.035,55,2.5e-08,1.02951474988912
SiO2,H2O,0.04,55,2.5e-08,1.03377861737058
SiO2,H2O,0.045,55,2.5e-08,1.03805450406406
SiO2,H2O,0.05,55,2.5e-08,1.04234246086188
SiO2,H2O,0.055,55,2.5e-08,1.04664253894406
SiO2,H2O,0.06,55,2.5e-08,1.05095478978039
ZnO,H2O,0.005,55,5e-08,1.01301361419391
ZnO,H2O,0.01,55,5e-08,1.02614062304887
ZnO,H2O,0.015,55,5e-08,1.03938251515387
ZnO,H2O,0.02,55,5e-08,1.05274080526768
ZnO,H2O,0.025,55,5e-08,1.0662170348965
ZnO,H2O,0.03,55,5e-08,1.07981277288696
ZnO,H2O,0.035,55,5e-08,1.09352961603495
ZnO,H2O,0.04,55,5e-08,1.10736918971078
ZnO,H2O,0.045,55,5e-08,1.12133314850128
ZnO,H2O,0.05,55,5e-08,1.13542317686918
ZnO,H2O,0.055,55,5e-08,1.14964098983052
ZnO,H2O,0.06,55,5e-08,1.16398833365051
Al2O3,40:60 EG/W,0.005,55,3e-08,1.01450219079154
Al2O3,40:60 EG/W,0.01,55,3e-08,1.02914527167994
Al2O3,40:60 EG/W,0.015,55,3e-08,1.04393130582717
Al2O3,40:60 EG/W,0.02,55,3e-08,1.05886239687611
Al2O3,40:60 EG/W,0.025,55,3e-08,1.07394068994822
Al2O3,40:60 EG/W,0.03,55,3e-08,1.08916837267099
Al2O3,40:60 EG/W,0.035,55,3e-08,1.10454767623595
Al2O3,40:60 EG/W,0.04,55,3e-08,1.12008087648858
Al2O3,40:60 EG/W,0.045,55,3e-08,1.13577029505094
Al2O3,40:60 EG/W,0.05,55,3e-08,1.15161830047849
Al2O3,40:60 EG/W,0.055,55,3e-08,1.1676273094521
Al2O3,40:60 EG/W,0.06,55,3e-08,1.18379978800658
CuO,40:60 EG/W,0.005,55,2e-08,1.01448065203534
CuO,40:60 EG/W,0.01,55,2e-08,1.02910177496297
CuO,40:60 EG/W,0.015,55,2e-08,1.04386542272124
CuO,40:60 EG/W,0.02,55,2e-08,1.05877368948768
CuO,40:60 EG/W,0.025,55,2e-08,1.07382871066928
CuO,40:60 EG/W,0.03,55,2e-08,1.08903266392213
CuO,40:60 EG/W,0.035,55,2e-08,1.10438777020148
CuO,40:60 EG/W,0.04,55,2e-08,1.11989629484331
CuO,40:60 EG/W,0.045,55,2e-08,1.13556054867845
CuO,40:60 EG/W,0.05,55,2e-08,1.15138288918042
CuO,40:60 EG/W,0.055,55,2e-08,1.16736572164823
CuO,40:60 EG/W,0.06,55,2e-08,1.18351150042532
Fe,40:60 EG/W,0.005,55,7e-08,1.01482619304895
Fe,40:60 EG/W,0.01,55,7e-08,1.02979965792495
Fe,40:60 EG/W,0.015,55,7e-08,1.04492259990581
Fe,40:60 EG/W,0.02,55,7e-08,1.06019726851988
Fe,40:60 EG/W,0.025,55,7e-08,1.07562595866157
Fe,40:60 EG/W,0.03,55,7e-08,1.09121101174077
Fe,40:60 EG/W,0.035,55,7e-08,1.1069548168674
Fe,40:60 EG/W,0.04,55,7e-08,1.1228598120723
Fe,40:60 EG/W,0.045,55,7e-08,1.13892848556584
Fe,40:60 EG/W,0.05,55,7e-08,1.15516337703563
Fe,40:60 EG/W,0.055,55,7e-08,1.17156707898464
Fe,40:60 EG/W,0.06,55,7e-08,1.18814223811132
TiO2,40:60 EG/W,0.005,55,2.5e-08,1.01288283929583
TiO2,40:60 EG/W,0.01,55,2.5e-08,1.02587680081378
TiO2,40:60 EG/W,0.015,55,2.5e-08,1.03898332852522
TiO2,40:60 EG/W,0.02,55,2.5e-08,1.05220389152849
TiO2,40:60 EG/W,0.025,55,2.5e-08,1.06553998459784
TiO2,40:60 EG/W,0.03,55,2.5e-08,1.07899312874683
TiO2,40:60 EG/W,0.035,55,2.5e-08,1.09256487180664
TiO2,40:60 EG/W,0.04,55,2.5e-08,1.10625678901969
TiO2,40:60 EG/W,0.045,55,2.5e-08,1.12007048364918
TiO2,40:60 EG/W,0.05,55,2.5e-08,1.13400758760488
TiO2,40:60 EG/W,0.055,55,2.5e-08,1.14806976208584
TiO2,40:60 EG/W,0.06,55,2.5e-08,1.16225869824046
MgO,40:60 EG/W,0.005,55,4e-08,1.01466645215063
MgO,40:60 EG/W,0.01,55,4e-08,1.02947701203008
MgO,40:60 EG/W,0.015,55,4e-08,1.04443381405704
MgO,40:60 EG/W,0.02,55,4e-08,1.05953903501059
MgO,40:60 EG/W,0.025,55,4e-08,1.07479489508633
MgO,40:60 EG/W,0.03,55,4e-08,1.09020365898427
MgO,40:60 EG/W,0.035,55,4e-08,1.10576763702955
MgO,40:60 EG/W,0.04,55,4e-08,1.12148918632722
MgO,40:60 EG/W,0.045,55,4e-08,1.1373707119523
MgO,40:60 EG/W,0.05,55,4e-08,1.15341466817631
MgO,40:60 EG/W,0.055,55,4e-08,1.16962355973165
MgO,40:60 EG/W,0.06,55,4e-08,1.18599994311516
SiC,40:60 EG/W,0.005,55,3e-08,1.01503431425016
SiC,40:60 EG/W,0.01,55,3e-08,1.03022007453271
SiC,40:60 EG/W,0.015,55,3e-08,1.0455595807869
SiC,40:60 EG/W,0.02,55,3e-08,1.06105517975973
SiC,40:60 EG/W,0.025,55,3e-08,1.07670926620276
SiC,40:60 EG/W,0.03,55,3e-08,1.09252428410596
SiC,40:60 EG/W,0.035,55,3e-08,1.10850272796967
SiC,40:60 EG/W,0.04,55,3e-08,1.12464714411631
SiC,40:60 EG/W,0.045,55,3e-08,1.14096013204307
SiC,40:60 EG/W,0.05,55,3e-08,1.15744434581733
SiC,40:60 EG/W,0.055,55,3e-08,1.17410249551612
SiC,40:60 EG/W,0.06,55,3e-08,1.19093734871146
SiO2,40:60 EG/W,0.005,55,2.5e-08,1.00628696715238
SiO2,40:60 EG/W,0.01,55,2.5e-08,1.01260034027991
SiO2,40:60 EG/W,0.015,55,2.5e-08,1.01894028609482
SiO2,40:60 EG/W,0.02,55,2.5e-08,1.0253069727157
SiO2,40:60 EG/W,0.025,55,2.5e-08,1.0317005696823
SiO2,40:60 EG/W,0.03,55,2.5e-08,1.0381212479706
SiO2,40:60 EG/W,0.035,55,2.5e-08,1.04456918000809
SiO2,40:60 EG/W,0.04,55,2.5e-08,1.05104453968914
SiO2,40:60 EG/W,0.045,55,2.5e-08,1.05754750239069
SiO2,40:60 EG/W,0.05,55,2.5e-08,1.06407824498805
SiO2,40:60 EG/W,0.055,55,2.5e-08,1.07063694587094
SiO2,40:60 EG/W,0.06,55,2.5e-08,1.07722378495976
ZnO,40:60 EG/W,0.005,55,5e-08,1.01362454067369
ZnO,40:60 EG/W,0.01,55,5e-08,1.02737339800554
ZnO,40:60 EG/W,0.015,55,5e-08,1.04124828127839
ZnO,40:60 EG/W,0.02,55,5e-08,1.05525093125489
ZnO,40:60 EG/W,0.025,55,5e-08,1.06938312090556
ZnO,40:60 EG/W,0.03,55,5e-08,1.08364665615717
ZnO,40:60 EG/W,0.035,55,5e-08,1.09804337666204
ZnO,40:60 EG/W,0.04,55,5e-08,1.11257515658901
ZnO,40:60 EG/W,0.045,55,5e-08,1.12724390543678
ZnO,40:60 EG/W,0.05,55,5e-08,1.14205156887037
ZnO,40:60 EG/W,0.055,55,5e-08,1.1570001295814
ZnO,40:60 EG/W,0.06,55,5e-08,1.17209160817313
Al2O3,60:40 EG/W,0.005,55,3e-08,1.01459504234992
Al2O3,60:40 EG/W,0.01,55,3e-08,1.02933278913306
Al2O3,60:40 EG/W,0.015,55,3e-08,1.04421534359126
Al2O3,60:40 EG/W,0.02,55,3e-08,1.05924485050178
Al2O3,60:40 EG/W,0.025,55,3e-08,1.07442349720772
Al2O3,60:40 EG/W,0.03,55,3e-08,1.0897535146792
Al2O3,60:40 EG/W,0.035,55,3e-08,1.10523717860656
Al2O3,60:40 EG/W,0.04,55,3e-08,1.12087681052648
Al2O3,60:40 EG/W,0.045,55,3e-08,1.13667477898241
Al2O3,60:40 EG/W,0.05,55,3e-08,1.15263350072032
Al2O3,60:40 EG/W,0.055,55,3e-08,1.16875544192122
Al2O3,60:40 EG/W,0.06,55,3e-08,1.18504311947166
CuO,60:40 EG/W,0.005,55,2e-08,1.01457691358627
CuO,60:40 EG/W,0.01,55,2e-08,1.02929617645005
CuO,60:40 EG/W,0.015,55,2e-08,1.04415988396719
CuO,60:40 EG/W,0.02,55,2e-08,1.05917017284148
CuO,60:40 EG/W,0.025,55,2e-08,1.07432922212856
CuO,60:40 EG/W,0.03,55,2e-08,1.08963925429051
CuO,60:40 EG/W,0.035,55,2e-08,1.10510253628206
CuO,60:40 EG/W,0.04,55,2e-08,1.12072138066958
CuO,60:40 EG/W,0.045,55,2e-08,1.13649814678405
CuO,60:40 EG/W,0.05,55,2e-08,1.15243524190914
CuO,60:40 EG/W,0.055,55,2e-08,1.1685351225057
CuO,60:40 EG/W,0.06,55,2e-08,1.184800295474
Fe,60:40 EG/W,0.005,55,7e-08,1.01486705620292
Fe,60:40 EG/W,0.01,55,7e-08,1.02988219918409
Fe,60:40 EG/W,0.015,55,7e-08,1.04504765259741
Fe,60:40 EG/W,0.02,55,7e-08,1.06036568484094
Fe,60:40 EG/W,0.025,55,7e-08,1.07583861018796
Fe,60:40 EG/W,0.03,55,7e-08,1.09146878995259
Fe,60:40 EG/W,0.035,55,7e-08,1.10725863369111
Fe,60:40 EG/W,0.04,55,7e-08,1.12321060044029
Fe,60:40 EG/W,0.045,55,7e-08,1.13932719999403
Fe,60:40 EG/W,0.05,55,7e-08,1.15561099421978
Fe,60:40 EG/W,0.055,55,7e-08,1.17206459841607
Fe,60:40 EG/W,0.06,55,7e-08,1.18869068271286
TiO2,60:40 EG/W,0.005,55,2.5e-08,1.01321582337095
TiO2,60:40 EG/W,0.01,55,2.5e-08,1.02654860061405
TiO2,60:40 EG/W,0.015,55,2.5e-08,1.03999989111003
TiO2,60:40 EG/W,0.02,55,2.5e-08,1.0535712820856
TiO2,60:40 EG/W,0.025,55,2.5e-08,1.06726438923784
TiO2,60:40 EG/W,0.03,55,2.5e-08,1.08108085737543
TiO2,60:40 EG/W,0.035,55,2.5e-08,1.09502236107722
TiO2,60:40 EG/W,0.04,55,2.5e-08,1.10909060536889
TiO2,60:40 EG/W,0.045,55,2.5e-08,1.12328732641806
TiO2,60:40 EG/W,0.05,55,2.5e-08,1.13761429224852
TiO2,60:40 EG/W,0.055,55,2.5e-08,1.15207330347429
TiO2,60:40 EG/W,0.06,55,2.5e-08,1.16666619405399
MgO,60:40 EG/W,0.005,55,4e-08,1.01473310896822
MgO,60:40 EG/W,0.01,55,4e-08,1.02961164178483
MgO,60:40 EG/W,0.015,55,4e-08,1.0446377622482
MgO,60:40 EG/W,0.02,55,4e-08,1.05981367729832
MgO,60:40 EG/W,0.025,55,4e-08,1.0751416380973
MgO,60:40 EG/W,0.03,55,4e-08,1.09062394114264
MgO,60:40 EG/W,0.035,55,4e-08,1.10626292941424
MgO,60:40 EG/W,0.04,55,4e-08,1.1220609935564
MgO,60:40 EG/W,0.045,55,4e-08,1.13802057309609
MgO,60:40 EG/W,0.05,55,4e-08,1.1541441576988
MgO,60:40 EG/W,0.055,55,4e-08,1.17043428846329
MgO,60:40 EG/W,0.06,55,4e-08,1.18689355925663
SiC,60:40 EG/W,0.005,55,3e-08,1.01504110046987
SiC,60:40 EG/W,0.01,55,3e-08,1.03023378406766
SiC,60:40 EG/W,0.015,55,3e-08,1.04558035386424
SiC,60:40 EG/W,0.02,55,3e-08,1.06108315982342
SiC,60:40 EG/W,0.025,55,3e-08,1.07674460000157
SiC,60:40 EG/W,0.03,55,3e-08,1.09256712178419
SiC,60:40 EG/W,0.035,55,3e-08,1.10855322316091
SiC,60:40 EG/W,0.04,55,3e-08,1.12470545404017
SiC,60:40 EG/W,0.045,55,3e-08,1.14102641760515
SiC,60:40 EG/W,0.05,55,3e-08,1.1575187717124
SiC,60:40 EG/W,0.055,55,3e-08,1.17418523033473
SiC,60:40 EG/W,0.06,55,3e-08,1.19102856505012
SiO2,60:40 EG/W,0.005,55,2.5e-08,1.00723605511627
SiO2,60:40 EG/W,0.01,55,2.5e-08,1.01450710162819
SiO2,60:40 EG/W,0.015,55,2.5e-08,1.02181339396279
SiO2,60:40 EG/W,0.02,55,2.5e-08,1.02915518901974
SiO2,60:40 EG/W,0.025,55,2.5e-08,1.03653274620142
SiO2,60:40 EG/W,0.03,55,2.5e-08,1.0439463274435
SiO2,60:40 EG/W,0.035,55,2.5e-08,1.05139619724595
SiO2,60:40 EG/W,0.04,55,2.5e-08,1.05888262270446
SiO2,60:40 EG/W,0.045,55,2.5e-08,1.0664058735424
SiO2,60:40 EG/W,0.05,55,2.5e-08,1.07396622214319
SiO2,60:40 EG/W,0.055,55,2.5e-08,1.08156394358317
SiO2,60:40 EG/W,0.06,55,2.5e-08,1.08919931566499
ZnO,60:40 EG/W,0.005,55,5e-08,1.01385165040321
ZnO,60:40 EG/W,0.01,55,5e-08,1.02783180629004
ZnO,60:40 EG/W,0.015,55,5e-08,1.04194226426412
ZnO,60:40 EG/W,0.02,55,5e-08,1.05618485457641
ZnO,60:40 EG/W,0.025,55,5e-08,1.07056144191657
ZnO,60:40 EG/W,0.03,55,5e-08,1.08507392622683
ZnO,60:40 EG/W,0.035,55,5e-08,1.09972424353896
ZnO,60:40 EG/W,0.04,55,5e-08,1.11451436683533
ZnO,60:40 EG/W,0.045,55,5e-08,1.12944630693466
ZnO,60:40 EG/W,0.05,55,5e-08,1.14452211340334
ZnO,60:40 EG/W,0.055,55,5e-08,1.15974387549332
ZnO,60:40 EG/W,0.06,55,5e-08,1.1751137231073
Al2O3,EG,0.005,55,3e-08,1.01473768861877
Al2O3,EG,0.01,55,3e-08,1.02962089173052
Al2O3,EG,0.015,55,3e-08,1.04465177516206
Al2O3,EG,0.02,55,3e-08,1.05983254793583
Al2O3,EG,0.025,55,3e-08,1.07516546335222
Al2O3,EG,0.03,55,3e-08,1.09065282010449
Al2O3,EG,0.035,55,3e-08,1.10629696342764
Al2O3,EG,0.04,55,3e-08,1.12210028628232
Al2O3,EG,0.045,55,3e-08,1.13806523057506
Al2O3,EG,0.05,55,3e-08,1.15419428841613
Al2O3,EG,0.055,55,3e-08,1.17049000341637
Al2O3,EG,0.06,55,3e-08,1.1869549720245
CuO,EG,0.005,55,2e-08,1.01472485812308
CuO,EG,0.01,55,2e-08,1.02959497685795
CuO,EG,0.015,55,2e-08,1.04461251635176
CuO,EG,0.02,55,2e-08,1.05977967979595
CuO,EG,0.025,55,2e-08,1.07509871450378
CuO,EG,0.03,55,2e-08,1.0905719130204
CuO,EG,0.035,55,2e-08,1.10620161426658
CuO,EG,0.04,55,2e-08,1.12199020471731
CuO,EG,0.045,55,2e-08,1.13794011961659
CuO,EG,0.05,55,2e-08,1.15405384422956
CuO,EG,0.055,55,2e-08,1.17033391513348
CuO,EG,0.06,55,2e-08,1.18678292154887
Fe,EG,0.005,55,7e-08,1.01492945571699
Fe,EG,0.01,55,7e-08,1.03000824703239
Fe,EG,0.015,55,7e-08,1.04523862585862
Fe,EG,0.02,55,7e-08,1.06062288961391
Fe,EG,0.025,55,7e-08,1.07616338237759
Fe,EG,0.03,55,7e-08,1.09186249608079
Fe,EG,0.035,55,7e-08,1.10772267173369
Fe,EG,0.04,55,7e-08,1.12374640069088
Fe,EG,0.045,55,7e-08,1.13993622595592
Fe,EG,0.05,55,7e-08,1.1562947435268
Fe,EG,0.055,55,7e-08,1.17282460378359
Fe,EG,0.06,55,7e-08,1.18952851292001
TiO2,EG,0.005,55,2.5e-08,1.01374334644462
TiO2,EG,0.01,55,2.5e-08,1.02761319211111
TiO2,EG,0.015,55,2.5e-08,1.04161129159814
TiO2,EG,0.02,55,2.5e-08,1.0557394321045
TiO2,EG,0.025,55,2.5e-08,1.06999943418974
TiO2,EG,0.03,55,2.5e-08,1.08439315255625
TiO2,EG,0.035,55,2.5e-08,1.09892247685342
TiO2,EG,0.04,55,2.5e-08,1.11358933250464
TiO2,EG,0.045,55,2.5e-08,1.12839568155792
TiO2,EG,0.05,55,2.5e-08,1.14334352356082
TiO2,EG,0.055,55,2.5e-08,1.15843489646069
TiO2,EG,0.06,55,2.5e-08,1.17367187753089
MgO,EG,0.005,55,4e-08,1.01483519929132
MgO,EG,0.01,55,4e-08,1.02981784983086
MgO,EG,0.015,55,4e-08,1.04495016093775
MgO,EG,0.02,55,4e-08,1.06023438629008
MgO,EG,0.025,55,4e-08,1.07567282504388
MgO,EG,0.03,55,4e-08,1.09126782298605
MgO,EG,0.035,55,4e-08,1.1070217737226
MgO,EG,0.04,55,4e-08,1.12293711990337
MgO,EG,0.045,55,4e-08,1.13901635448462
MgO,EG,0.05,55,4e-08,1.15526202203078
MgO,EG,0.055,55,4e-08,1.17167672005691
MgO,EG,0.06,55,4e-08,1.1882631004132
SiC,EG,0.005,55,3e-08,1.01505142336203
SiC,EG,0.01,55,3e-08,1.03025463851504
SiC,EG,0.015,55,3e-08,1.04561195329907
SiC,EG,0.02,55,3e-08,1.06112572257693
SiC,EG,0.025,55,3e-08,1.07679834943801
SiC,EG,0.03,55,3e-08,1.09263228643915
SiC,EG,0.035,55,3e-08,1.10863003688415
SiC,EG,0.04,55,3e-08,1.12479415614307
SiC,EG,0.045,55,3e-08,1.14112725301298
SiC,EG,0.05,55,3e-08,1.1576319911216
SiC,EG,0.055,55,3e-08,1.17431109037544
SiC,EG,0.06,55,3e-08,1.19116732845403
SiO2,EG,0.005,55,2.5e-08,1.00895859738894
SiO2,EG,0.01,55,2.5e-08,1.01797085934241
SiO2,EG,0.015,55,2.5e-08,1.02703726950817
SiO2,EG,0.02,55,2.5e-08,1.03615831736328
SiO2,EG,0.025,55,2.5e-08,1.04533449830219
SiO2,EG,0.03,55,2.5e-08,1.05456631372643
SiO2,EG,0.035,55,2.5e-08,1.06385427113592
SiO2,EG,0.04,55,2.5e-08,1.073198884222
SiO2,EG,0.045,55,2.5e-08,1.08260067296212
SiO2,EG,0.05,55,2.5e-08,1.09206016371628
SiO2,EG,0.055,55,2.5e-08,1.10157788932528
SiO2,EG,0.06,55,2.5e-08,1.11115438921077
ZnO,EG,0.005,55,5e-08,1.01420637364422
ZnO,EG,0.01,55,5e-08,1.02854793483144
ZnO,EG,0.015,55,5e-08,1.04302662244944
ZnO,EG,0.02,55,5e-08,1.05764441264137
ZnO,EG,0.025,55,5e-08,1.07240331970485
ZnO,EG,0.03,55,5e-08,1.0873053970173
ZnO,EG,0.035,55,5e-08,1.10235273798829
ZnO,EG,0.04,55,5e-08,1.11754747703989
ZnO,EG,0.045,55,5e-08,1.13289179061597
ZnO,EG,0.05,55,5e-08,1.14838789822146
ZnO,EG,0.055,55,5e-08,1.1640380634926
ZnO,EG,0.06,55,5e-08,1.17984459529928
Al2O3,H2O,0.005,60,3e-08,1.01422846639612
Al2O3,H2O,0.01,60,3e-08,1.02859254213389
Al2O3,H2O,0.015,60,3e-08,1.04309417520421
Al2O3,H2O,0.02,60,3e-08,1.05773535108731
Al2O3,H2O,0.025,60,3e-08,1.07251809365894
Al2O3,H2O,0.03,60,3e-08,1.08744446612301
Al2O3,H2O,0.035,60,3e-08,1.10251657197155
Al2O3,H2O,0.04,60,3e-08,1.11773655597292
Al2O3,H2O,0.045,60,3e-08,1.13310660518921
Al2O3,H2O,0.05,60,3e-08,1.14862895002396
Al2O3,H2O,0.055,60,3e-08,1.16430586530111
Al2O3,H2O,0.06,60,3e-08,1.18013967137637
CuO,H2O,0.005,60,2e-08,1.01420865601595
CuO,H2O,0.01,60,2e-08,1.02855254311976
CuO,H2O,0.015,60,2e-08,1.04303360113833
CuO,H2O,0.02,60,2e-08,1.05765380717802
CuO,H2O,0.025,60,2e-08,1.07241517652453
CuO,H2O,0.03,60,2e-08,1.08731976356896
CuO,H2O,0.035,60,2e-08,1.10236966276095
CuO,H2O,0.04,60,2e-08,1.11756700958983
CuO,H2O,0.045,60,2e-08,1.13291398159476
CuO,H2O,0.05,60,2e-08,1.14841279940486
CuO,H2O,0.055,60,2e-08,1.16406572781037
CuO,H2O,0.06,60,2e-08,1.17987507686589
Fe,H2O,0.005,60,7e-08,1.01470959735155
Fe,H2O,0.01,60,7e-08,1.02956415363511
Fe,H2O,0.015,60,7e-08,1.04456582225534
Fe,H2O,0.02,60,7e-08,1.05971679948172
Fe,H2O,0.025,60,7e-08,1.07501932552043
Fe,H2O,0.03,60,7e-08,1.09047568561859
Fe,H2O,0.035,60,7e-08,1.10608821120194
Fe,H2O,0.04,60,7e-08,1.1218592810472
Fe,H2O,0.045,60,7e-08,1.13779132249031
Fe,H2O,0.05,60,7e-08,1.1538868126719
Fe,H2O,0.055,60,7e-08,1.1701482798212
Fe,H2O,0.06,60,7e-08,1.18657830457998
TiO2,H2O,0.005,60,2.5e-08,1.0119829828353
TiO2,H2O,0.01,60,2.5e-08,1.02406207749112
TiO2,H2O,0.015,60,2.5e-08,1.03623844494843
TiO2,H2O,0.02,60,2.5e-08,1.04851326496253
TiO2,H2O,0.025,60,2.5e-08,1.06088773644408
TiO2,H2O,0.03,60,2.5e-08,1.07336307784949
TiO2,H2O,0.035,60,2.5e-08,1.08594052758081
TiO2,H2O,0.04,60,2.5e-08,1.0986213443956
TiO2,H2O,0.045,60,2.5e-08,1.11140680782683
TiO2,H2O,0.05,60,2.5e-08,1.1242982186133
TiO2,H2O,0.055,60,2.5e-08,1.13729689914078
TiO2,H2O,0.06,60,2.5e-08,1.15040419389416
MgO,H2O,0.005,60,4e-08,1.01447711658879
MgO,H2O,0.01,60,4e-08,1.02909463532013
MgO,H2O,0.015,60,4e-08,1.04385460862102
MgO,H2O,0.02,60,4e-08,1.05875912911807
MgO,H2O,0.025,60,4e-08,1.07381033062655
MgO,H2O,0.03,60,4e-08,1.08901038916878
MgO,H2O,0.035,60,4e-08,1.10436152402288
MgO,H2O,0.04,60,4e-08,1.11986599880299
MgO,H2O,0.045,60,4e-08,1.13552612257194
MgO,H2O,0.05,60,4e-08,1.15134425098771
MgO,H2O,0.055,60,4e-08,1.16732278748465
MgO,H2O,0.06,60,4e-08,1.18346418449091
SiC,H2O,0.005,60,3e-08,1.015014836332
SiC,H2O,0.01,60,3e-08,1.03018072554882
SiC,H2O,0.015,60,3e-08,1.04549995861715
SiC,H2O,0.02,60,3e-08,1.06097487306745
SiC,H2O,0.025,60,3e-08,1.07660785418305
SiC,H2O,0.03,60,3e-08,1.09240133622578
SiC,H2O,0.035,60,3e-08,1.10835780369966
SiC,H2O,0.04,60,3e-08,1.12447979265375
SiC,H2O,0.045,60,3e-08,1.14076989202593
SiC,H2O,0.05,60,3e-08,1.15723074502885
SiC,H2O,0.055,60,3e-08,1.17386505057964
SiC,H2O,0.06,60,3e-08,1.19067556477518
SiO2,H2O,0.005,60,2.5e-08,1.00413445557087
SiO2,H2O,0.01,60,2.5e-08,1.00828032268382
SiO2,H2O,0.015,60,2.5e-08,1.01243764864977
SiO2,H2O,0.02,60,2.5e-08,1.01660648104153
SiO2,H2O,0.025,60,2.5e-08,1.0207868676956
SiO2,H2O,0.03,60,2.5e-08,1.02497885671404
SiO2,H2O,0.035,60,2.5e-08,1.02918249646625
SiO2,H2O,0.04,60,2.5e-08,1.03339783559091
SiO2,H2O,0.045,60,2.5e-08,1.03762492299779
SiO2,H2O,0.05,60,2.5e-08,1.04186380786968
SiO2,H2O,0.055,60,2.5e-08,1.04611453966426
SiO2,H2O,0.06,60,2.5e-08,1.05037716811608
ZnO,H2O,0.005,60,5e-08,1.01299803917605
ZnO,H2O,0.01,60,5e-08,1.0261092011586
ZnO,H2O,0.015,60,5e-08,1.03933496917503
ZnO,H2O,0.02,60,5e-08,1.05267685249662
ZnO,H2O,0.025,60,5e-08,1.06613638701272
ZnO,H2O,0.03,60,5e-08,1.07971513582016
