particle,fluid,phi,T,size,k_ratio
Al2O3,H2O,0.035,60,6.00E-08,1.242667863
CuO,EG,0.045,20,8.00E-08,1.242723929
CuO,EG,0.045,25,9.00E-08,1.242821239
CuO,EG,0.045,20,7.00E-08,1.242915909
CuO,EG,0.045,20,6.00E-08,1.243171882
CuO,EG,0.045,25,8.00E-08,1.243251317
CuO,EG,0.045,20,5.00E-08,1.243530244
CuO,EG,0.045,35,1.25E-07,1.243735991
CuO,EG,0.045,25,7.00E-08,1.243804276
CuO,EG,0.045,30,1.00E-07,1.243875713
CuO,EG,0.045,20,4.00E-08,1.244067787
CuO,H2O,0.025,40,2.00E-08,1.244208298
CuO,EG,0.03,50,5.00E-08,1.244536696
CuO,EG,0.045,25,6.00E-08,1.244541553
CuO,EG,0.04,45,8.00E-08,1.244549169
CuO,EG,0.045,30,9.00E-08,1.244594251
Al2O3,H2O,0.045,35,2.00E-08,1.244873827
CuO,EG,0.025,60,7.00E-08,1.244957257
CuO,EG,0.045,20,3.00E-08,1.244963691
CuO,EG,0.045,40,1.50E-07,1.245398753
CuO,EG,0.045,30,8.00E-08,1.245492423
CuO,EG,0.045,25,5.00E-08,1.245573742
Al2O3,H2O,0.03,60,5.00E-08,1.24568355
CuO,EG,0.045,35,1.00E-07,1.245803916
CuO,EG,0.035,50,8.00E-08,1.245889529
CuO,EG,0.04,50,1.50E-07,1.245991464
Al2O3,H2O,0.03,50,3.00E-08,1.246523522
CuO,EG,0.045,30,7.00E-08,1.246647215
CuO,EG,0.045,20,2.00E-08,1.246755501
CuO,EG,0.045,35,9.00E-08,1.246952763
CuO,EG,0.035,45,4.00E-08,1.247031153
CuO,EG,0.03,55,7.00E-08,1.24704146
CuO,EG,0.04,40,4.00E-08,1.24710487
CuO,EG,0.045,25,4.00E-08,1.247122024
Al2O3,H2O,0.045,55,6.00E-08,1.247217484
CuO,H2O,0.045,45,5.00E-08,1.247533303
CuO,EG,0.02,55,3.00E-08,1.247549127
CuO,EG,0.045,40,1.25E-07,1.247769242
Al2O3,H2O,0.05,45,4.00E-08,1.247776985
CuO,H2O,0.015,50,2.00E-08,1.247839829
CuO,H2O,0.035,50,5.00E-08,1.248003625
CuO,EG,0.045,30,6.00E-08,1.248186939
CuO,EG,0.045,35,8.00E-08,1.248388822
CuO,H2O,0.03,60,7.00E-08,1.249044416
CuO,H2O,0.05,60,1.25E-07,1.249270917
CuO,EG,0.045,25,3.00E-08,1.249702496
CuO,EG,0.04,45,7.00E-08,1.24994519
CuO,H2O,0.045,20,1.00E-08,1.250007964
CuO,EG,0.045,35,7.00E-08,1.250235183
CuO,EG,0.045,30,5.00E-08,1.250342552
Al2O3,H2O,0.025,35,1.00E-08,1.25055381
CuO,H2O,0.02,45,2.00E-08,1.250649937
CuO,EG,0.035,40,2.00E-08,1.250786395
CuO,EG,0.045,40,1.00E-07,1.251324976
CuO,EG,0.03,60,1.00E-07,1.25172169
Al2O3,H2O,0.025,60,4.00E-08,1.251839448
Al2O3,H2O,0.035,40,2.00E-08,1.251884822
CuO,EG,0.045,20,1.00E-08,1.252130929
Al2O3,H2O,0.045,25,1.00E-08,1.252205781
CuO,EG,0.045,35,6.00E-08,1.252696998
CuO,H2O,0.045,30,2.00E-08,1.25273506
CuO,EG,0.02,50,2.00E-08,1.25308911
CuO,EG,0.045,40,9.00E-08,1.253300384
Al2O3,H2O,0.05,40,3.00E-08,1.253445663
CuO,EG,0.045,30,4.00E-08,1.253575971
Al2O3,H2O,0.04,50,4.00E-08,1.253802494
CuO,EG,0.025,50,3.00E-08,1.253816494
CuO,EG,0.04,50,1.25E-07,1.253997211
Al2O3,H2O,0.04,45,3.00E-08,1.254029182
CuO,H2O,0.035,35,2.00E-08,1.254327511
CuO,EG,0.02,45,1.00E-08,1.254477105
CuO,EG,0.045,25,2.00E-08,1.254863438
CuO,EG,0.04,35,2.00E-08,1.255255475
CuO,EG,0.035,50,7.00E-08,1.255271263
CuO,EG,0.045,45,1.50E-07,1.255287437
CuO,EG,0.035,60,1.50E-07,1.255358196
CuO,EG,0.035,55,1.00E-07,1.255590951
CuO,EG,0.045,40,8.00E-08,1.255769643
CuO,EG,0.045,35,5.00E-08,1.256143539
CuO,H2O,0.05,35,3.00E-08,1.256446407
CuO,EG,0.04,45,6.00E-08,1.257139885
Al2O3,H2O,0.025,55,3.00E-08,1.257438167
CuO,H2O,0.035,60,8.00E-08,1.257579609
Al2O3,H2O,0.04,55,5.00E-08,1.258179313
CuO,H2O,0.03,45,3.00E-08,1.258778959
CuO,H2O,0.025,30,1.00E-08,1.258903655
CuO,EG,0.045,40,7.00E-08,1.258944405
CuO,H2O,0.035,25,1.00E-08,1.258949115
CuO,EG,0.045,30,3.00E-08,1.258965003
CuO,H2O,0.03,50,4.00E-08,1.259758723
CuO,EG,0.045,45,1.25E-07,1.259820095
CuO,EG,0.04,40,3.00E-08,1.260274254
Al2O3,H2O,0.05,50,5.00E-08,1.261081466
CuO,EG,0.045,35,4.00E-08,1.261313351
CuO,H2O,0.04,55,7.00E-08,1.261769073
CuO,H2O,0.045,55,8.00E-08,1.262064525
CuO,EG,0.03,55,6.00E-08,1.262576739
CuO,EG,0.03,60,9.00E-08,1.262669435
CuO,H2O,0.035,55,6.00E-08,1.262674573
Al2O3,H2O,0.015,45,1.00E-08,1.262683724
CuO,EG,0.04,55,1.50E-07,1.263104757
CuO,H2O,0.05,55,9.00E-08,1.26316061
CuO,EG,0.045,40,6.00E-08,1.263177422
CuO,EG,0.035,35,1.00E-08,1.263558186
CuO,EG,0.035,55,9.00E-08,1.264049047
CuO,EG,0.025,55,4.00E-08,1.264125179
Al2O3,H2O,0.02,60,3.00E-08,1.264275766
CuO,H2O,0.05,50,7.00E-08,1.264416251
CuO,EG,0.025,60,6.00E-08,1.264506802
CuO,H2O,0.05,40,4.00E-08,1.264998022
CuO,H2O,0.04,60,9.00E-08,1.265068066
CuO,H2O,0.03,55,5.00E-08,1.265501595
CuO,EG,0.04,50,1.00E-07,1.26600583
CuO,EG,0.02,60,4.00E-08,1.266344169
CuO,EG,0.045,45,1.00E-07,1.266619082
CuO,H2O,0.04,45,4.00E-08,1.266907981
CuO,EG,0.03,50,4.00E-08,1.267052857
CuO,EG,0.04,45,5.00E-08,1.267212458
CuO,H2O,0.005,60,1.00E-08,1.267602552
CuO,EG,0.035,50,6.00E-08,1.267780242
Al2O3,H2O,0.05,60,8.00E-08,1.268163115
CuO,EG,0.05,25,1.50E-07,1.268272208
CuO,EG,0.03,45,2.00E-08,1.268399212
CuO,EG,0.04,30,1.00E-08,1.268513119
CuO,EG,0.05,30,1.50E-07,1.268577889
CuO,EG,0.05,25,1.25E-07,1.268730959
CuO,EG,0.01,55,1.00E-08,1.268770499
Al2O3,H2O,0.035,30,1.00E-08,1.268859623
CuO,EG,0.05,20,1.50E-07,1.26899644
CuO,EG,0.035,45,3.00E-08,1.269064907
CuO,EG,0.045,40,5.00E-08,1.269103645
CuO,EG,0.05,20,1.25E-07,1.269155712
CuO,EG,0.05,35,1.50E-07,1.269285972
CuO,EG,0.05,20,1.00E-07,1.26939462
CuO,EG,0.05,25,1.00E-07,1.269419084
CuO,EG,0.05,20,9.00E-08,1.269527347
CuO,EG,0.05,30,1.25E-07,1.269535939
CuO,EG,0.05,20,8.00E-08,1.269693255
CuO,EG,0.045,30,2.00E-08,1.269743067
CuO,EG,0.05,25,9.00E-08,1.269801376
CuO,EG,0.05,20,7.00E-08,1.269906566
CuO,EG,0.045,35,3.00E-08,1.269929704
CuO,EG,0.05,20,6.00E-08,1.27019098
CuO,EG,0.05,25,8.00E-08,1.270279242
CuO,EG,0.045,25,1.00E-08,1.270346266
CuO,EG,0.045,45,9.00E-08,1.270396297
CuO,EG,0.05,20,5.00E-08,1.27058916
CuO,EG,0.035,60,1.25E-07,1.27068504
CuO,EG,0.05,35,1.25E-07,1.270817768
CuO,EG,0.05,25,7.00E-08,1.270893639
CuO,EG,0.05,30,1.00E-07,1.270973015
CuO,EG,0.05,20,4.00E-08,1.271186429
CuO,H2O,0.01,60,2.00E-08,1.27142743
CuO,H2O,0.04,40,3.00E-08,1.271576704
Al2O3,H2O,0.02,40,1.00E-08,1.27160194
Al2O3,H2O,0.045,60,7.00E-08,1.271627404
CuO,H2O,0.045,50,6.00E-08,1.271677617
CuO,H2O,0.025,55,4.00E-08,1.27169128
CuO,EG,0.05,25,6.00E-08,1.271712837
CuO,EG,0.05,30,9.00E-08,1.27177139
CuO,H2O,0.045,60,1.00E-07,1.271823806
Al2O3,H2O,0.05,35,2.00E-08,1.27208203
CuO,EG,0.05,20,3.00E-08,1.272181879
CuO,EG,0.05,40,1.50E-07,1.272665281
CuO,EG,0.04,50,9.00E-08,1.272677285
CuO,EG,0.05,30,8.00E-08,1.272769359
CuO,EG,0.05,25,5.00E-08,1.272859713
CuO,EG,0.05,35,1.00E-07,1.273115462
CuO,H2O,0.02,35,1.00E-08,1.273584336
CuO,EG,0.05,30,7.00E-08,1.274052462
CuO,EG,0.05,20,2.00E-08,1.274172779
CuO,EG,0.03,40,1.00E-08,1.274221996
Al2O3,H2O,0.03,45,2.00E-08,1.274233276
CuO,EG,0.05,35,9.00E-08,1.274391959
CuO,EG,0.05,25,4.00E-08,1.274580027
CuO,EG,0.035,55,8.00E-08,1.274621668
Al2O3,H2O,0.05,55,6.00E-08,1.274686093
CuO,EG,0.04,55,1.25E-07,1.274704432
CuO,H2O,0.05,45,5.00E-08,1.275037003
CuO,EG,0.045,45,8.00E-08,1.275117815
CuO,H2O,0.015,60,3.00E-08,1.275252307
CuO,EG,0.05,40,1.25E-07,1.275299158
CuO,EG,0.05,30,6.00E-08,1.275763265
CuO,EG,0.05,35,8.00E-08,1.27598758
Al2O3,H2O,0.035,55,4.00E-08,1.27634685
CuO,EG,0.03,60,8.00E-08,1.276354117
CuO,EG,0.045,50,1.50E-07,1.276740398
Al2O3,H2O,0.04,60,6.00E-08,1.2773347
CuO,EG,0.05,25,3.00E-08,1.277447217
CuO,H2O,0.05,20,1.00E-08,1.277786626
CuO,EG,0.045,40,4.00E-08,1.277992979
CuO,EG,0.05,35,7.00E-08,1.278039092
CuO,EG,0.05,30,5.00E-08,1.278158391
CuO,H2O,0.02,60,4.00E-08,1.279077185
CuO,EG,0.05,40,1.00E-07,1.279249973
CuO,EG,0.05,20,1.00E-08,1.280145477
Al2O3,H2O,0.05,25,1.00E-08,1.280228645
CuO,H2O,0.015,40,1.00E-08,1.280576123
CuO,EG,0.05,35,6.00E-08,1.280774442
CuO,H2O,0.05,30,2.00E-08,1.280816734
CuO,EG,0.04,50,8.00E-08,1.281016605
CuO,EG,0.045,45,7.00E-08,1.281188339
CuO,EG,0.05,40,9.00E-08,1.281444871
CuO,EG,0.05,30,4.00E-08,1.281751079
CuO,H2O,0.025,50,3.00E-08,1.281999196
CuO,EG,0.04,45,4.00E-08,1.282321318
CuO,H2O,0.025,60,5.00E-08,1.282902063
CuO,EG,0.05,25,2.00E-08,1.283181598
CuO,H2O,0.04,50,5.00E-08,1.283432715
CuO,EG,0.05,45,1.50E-07,1.283652708
CuO,EG,0.05,40,8.00E-08,1.284188492
CuO,EG,0.03,55,5.00E-08,1.284326129
CuO,EG,0.05,35,5.00E-08,1.284603933
CuO,H2O,0.02,55,3.00E-08,1.284606292
CuO,EG,0.035,50,5.00E-08,1.285292812
Al2O3,H2O,0.045,50,4.00E-08,1.285527806
CuO,EG,0.045,50,1.25E-07,1.285746862
Al2O3,H2O,0.045,45,3.00E-08,1.285782829
CuO,EG,0.04,40,2.00E-08,1.286613023
Al2O3,H2O,0.035,60,5.00E-08,1.286630808
CuO,H2O,0.03,60,6.00E-08,1.286726941
CuO,EG,0.045,35,2.00E-08,1.287162409
Al2O3,H2O,0.035,50,3.00E-08,1.287610775
CuO,EG,0.05,40,7.00E-08,1.287716006
CuO,EG,0.05,30,3.00E-08,1.287738892
Al2O3,H2O,0.04,40,2.00E-08,1.287868368
CuO,EG,0.035,55,7.00E-08,1.288215037
CuO,EG,0.05,45,1.25E-07,1.288688995
CuO,EG,0.045,45,6.00E-08,1.289282371
CuO,EG,0.05,35,4.00E-08,1.290348168
Al2O3,H2O,0.045,55,5.00E-08,1.290451727
CuO,H2O,0.035,60,7.00E-08,1.290551818
CuO,H2O,0.04,35,2.00E-08,1.290660012
CuO,H2O,0.05,55,8.00E-08,1.291182805
CuO,EG,0.04,50,7.00E-08,1.291738586
CuO,EG,0.04,60,1.50E-07,1.291837939
CuO,EG,0.025,60,5.00E-08,1.291876166
CuO,EG,0.04,55,1.00E-07,1.292103944
Al2O3,H2O,0.015,60,2.00E-08,1.292413137
CuO,EG,0.05,40,6.00E-08,1.292419357
CuO,EG,0.045,40,3.00E-08,1.292808536
CuO,H2O,0.03,40,2.00E-08,1.293049957
CuO,EG,0.035,60,1.00E-07,1.293675305
CuO,EG,0.03,60,7.00E-08,1.293948708
CuO,H2O,0.04,60,8.00E-08,1.294376696
CuO,H2O,0.045,55,7.00E-08,1.294490207
Al2O3,H2O,0.01,55,1.00E-08,1.295127461
CuO,H2O,0.04,25,1.00E-08,1.295941845
CuO,EG,0.045,55,1.50E-07,1.295992852
CuO,EG,0.05,45,1.00E-07,1.296243424
CuO,H2O,0.045,60,9.00E-08,1.298201574
CuO,EG,0.05,40,5.00E-08,1.29900405
Al2O3,H2O,0.025,50,2.00E-08,1.299055687
CuO,EG,0.045,50,1.00E-07,1.299256559
CuO,EG,0.05,30,2.00E-08,1.299714519
CuO,EG,0.05,35,3.00E-08,1.299921893
CuO,H2O,0.04,55,6.00E-08,1.300199512
CuO,H2O,0.045,45,4.00E-08,1.300271479
CuO,EG,0.05,25,1.00E-08,1.30038474
CuO,EG,0.05,45,9.00E-08,1.30044033
CuO,EG,0.045,45,5.00E-08,1.300614016
Al2O3,H2O,0.03,35,1.00E-08,1.300664572
CuO,EG,0.04,35,1.00E-08,1.301209356
CuO,EG,0.04,55,9.00E-08,1.30177034
Al2O3,H2O,0.05,60,7.00E-08,1.301808227
CuO,H2O,0.05,50,6.00E-08,1.301864019
CuO,H2O,0.035,45,3.00E-08,1.301908786
CuO,H2O,0.05,60,1.00E-07,1.302026452
Al2O3,H2O,0.02,55,2.00E-08,1.302026631
CuO,EG,0.045,30,1.00E-08,1.302077259
Al2O3,H2O,0.03,60,4.00E-08,1.302207337
CuO,EG,0.015,50,1.00E-08,1.30239764
CuO,H2O,0.035,50,4.00E-08,1.303051844
CuO,EG,0.03,50,3.00E-08,1.304579793
CuO,H2O,0.045,40,3.00E-08,1.305523792
CuO,EG,0.05,45,8.00E-08,1.305686462
CuO,EG,0.04,50,6.00E-08,1.306034562
CuO,EG,0.035,55,6.00E-08,1.306339529
CuO,EG,0.035,60,9.00E-08,1.306447675
CuO,EG,0.045,50,9.00E-08,1.306761946
Al2O3,H2O,0.04,30,1.00E-08,1.30726814
CuO,EG,0.05,50,1.50E-07,1.307489331
CuO,EG,0.04,45,3.00E-08,1.30750275
CuO,EG,0.05,40,4.00E-08,1.308881088
Al2O3,H2O,0.03,55,3.00E-08,1.308925801
CuO,EG,0.045,55,1.25E-07,1.309042486
CuO,EG,0.04,60,1.25E-07,1.309354331
CuO,EG,0.025,55,3.00E-08,1.309436409
CuO,H2O,0.035,55,5.00E-08,1.30975186
CuO,H2O,0.03,30,1.00E-08,1.310684386
CuO,EG,0.035,50,4.00E-08,1.311561667
Al2O3,H2O,0.045,60,6.00E-08,1.312001538
CuO,EG,0.05,45,7.00E-08,1.312431488
CuO,EG,0.035,45,2.00E-08,1.313132414
CuO,H2O,0.025,45,2.00E-08,1.313312421
CuO,EG,0.04,55,8.00E-08,1.313853335
CuO,H2O,0.015,55,2.00E-08,1.31433462
Al2O3,H2O,0.04,55,4.00E-08,1.315824971
CuO,EG,0.045,50,8.00E-08,1.31614368
CuO,EG,0.025,50,2.00E-08,1.316361387
CuO,EG,0.03,55,4.00E-08,1.316950215
Al2O3,H2O,0.05,50,4.00E-08,1.317253118
CuO,EG,0.03,60,6.00E-08,1.317408162
CuO,EG,0.05,50,1.25E-07,1.317496513
Al2O3,H2O,0.05,45,3.00E-08,1.317536477
CuO,EG,0.045,45,4.00E-08,1.317611483
CuO,EG,0.025,45,1.00E-08,1.318096382
CuO,H2O,0.045,50,5.00E-08,1.318861804
CuO,EG,0.05,35,2.00E-08,1.319069343
CuO,EG,0.035,40,1.00E-08,1.319925662
Al2O3,H2O,0.035,45,2.00E-08,1.319938823
CuO,EG,0.02,55,2.00E-08,1.320047095
CuO,EG,0.02,60,3.00E-08,1.321082896
CuO,EG,0.05,45,6.00E-08,1.321424857
CuO,EG,0.035,60,8.00E-08,1.322413137
CuO,EG,0.045,40,2.00E-08,1.322439651
CuO,H2O,0.01,50,1.00E-08,1.322507177
Al2O3,H2O,0.05,55,5.00E-08,1.322724141
CuO,EG,0.015,60,2.00E-08,1.322920262
Al2O3,H2O,0.045,40,2.00E-08,1.323851914
CuO,EG,0.05,40,3.00E-08,1.325342818
CuO,H2O,0.03,55,4.00E-08,1.326029536
CuO,EG,0.04,50,5.00E-08,1.326048928
CuO,H2O,0.045,35,2.00E-08,1.326992514
CuO,H2O,0.05,55,7.00E-08,1.327211341
Al2O3,H2O,0.04,60,5.00E-08,1.327578067
CuO,EG,0.045,50,7.00E-08,1.328205909
CuO,EG,0.045,60,1.50E-07,1.328317681
CuO,EG,0.045,55,1.00E-07,1.328616937
Al2O3,H2O,0.04,50,3.00E-08,1.328698029
CuO,EG,0.05,55,1.50E-07,1.328880946
CuO,EG,0.04,55,7.00E-08,1.329388613
Al2O3,H2O,0.025,60,3.00E-08,1.330344708
CuO,H2O,0.02,50,2.00E-08,1.330453106
CuO,H2O,0.045,60,8.00E-08,1.331173783
CuO,H2O,0.05,60,9.00E-08,1.331335082
CuO,EG,0.035,55,5.00E-08,1.331713817
CuO,H2O,0.04,60,7.00E-08,1.332059221
CuO,EG,0.05,50,1.00E-07,1.332507288
CuO,EG,0.025,60,4.00E-08,1.332930211
CuO,H2O,0.045,25,1.00E-08,1.332934576
CuO,H2O,0.05,45,4.00E-08,1.333634977
CuO,EG,0.05,45,5.00E-08,1.334015573
CuO,H2O,0.035,60,6.00E-08,1.334514764
CuO,EG,0.04,60,1.00E-07,1.33562892
CuO,EG,0.05,30,1.00E-08,1.335641399
CuO,H2O,0.045,55,6.00E-08,1.337724451
CuO,H2O,0.03,50,3.00E-08,1.338399035
CuO,EG,0.045,35,1.00E-08,1.338860525
CuO,H2O,0.05,40,3.00E-08,1.33947088
CuO,H2O,0.03,60,5.00E-08,1.339482475
CuO,EG,0.045,55,9.00E-08,1.339491632
Al2O3,H2O,0.025,40,1.00E-08,1.339502426
CuO,EG,0.05,50,9.00E-08,1.340846607
CuO,H2O,0.035,40,2.00E-08,1.341891617
CuO,H2O,0.025,35,1.00E-08,1.34198042
CuO,EG,0.035,60,7.00E-08,1.342940159
CuO,EG,0.05,55,1.25E-07,1.34338054
CuO,EG,0.045,50,6.00E-08,1.344288882
CuO,H2O,0.04,45,3.00E-08,1.345038612
Al2O3,H2O,0.045,30,1.00E-08,1.345676658
CuO,EG,0.045,45,3.00E-08,1.345940594
CuO,H2O,0.04,50,4.00E-08,1.346344964
Al2O3,H2O,0.05,60,6.00E-08,1.346668375
Al2O3,H2O,0.015,50,1.00E-08,1.347948366
CuO,EG,0.045,60,1.25E-07,1.348023623
CuO,H2O,0.025,60,4.00E-08,1.348846481
CuO,EG,0.04,55,6.00E-08,1.350102318
CuO,EG,0.04,60,9.00E-08,1.350225914
Al2O3,H2O,0.02,45,1.00E-08,1.350244965
CuO,EG,0.03,60,5.00E-08,1.350251399
Al2O3,H2O,0.035,35,1.00E-08,1.350775334
CuO,EG,0.05,50,8.00E-08,1.351270756
Al2O3,H2O,0.035,60,4.00E-08,1.352575227
CuO,EG,0.05,45,4.00E-08,1.352901647
CuO,EG,0.045,55,8.00E-08,1.353085001
CuO,H2O,0.04,55,5.00E-08,1.354002126
CuO,H2O,0.05,50,5.00E-08,1.354290893
Al2O3,H2O,0.045,55,4.00E-08,1.355303093
CuO,EG,0.035,50,3.00E-08,1.355343092
CuO,H2O,0.025,55,3.00E-08,1.355757864
CuO,EG,0.04,50,4.00E-08,1.356070476
CuO,EG,0.04,45,2.00E-08,1.357865616
CuO,EG,0.05,40,2.00E-08,1.358266279
Al2O3,H2O,0.03,50,2.00E-08,1.358866824
Al2O3,H2O,0.05,40,2.00E-08,1.35983546
Al2O3,H2O,0.035,55,3.00E-08,1.360413434
CuO,H2O,0.035,30,1.00E-08,1.362465117
CuO,H2O,0.05,35,2.00E-08,1.363325015
CuO,H2O,0.015,45,1.00E-08,1.363781372
CuO,EG,0.05,50,7.00E-08,1.364673233
CuO,EG,0.05,60,1.50E-07,1.364797423
CuO,EG,0.05,55,1.00E-07,1.36512993
CuO,EG,0.04,40,1.00E-08,1.365629329
Al2O3,H2O,0.04,45,2.00E-08,1.365644369
CuO,EG,0.045,50,5.00E-08,1.366805043
CuO,H2O,0.02,60,3.00E-08,1.367003076
CuO,H2O,0.05,60,8.00E-08,1.36797087
CuO,EG,0.04,60,8.00E-08,1.368472156
Al2O3,H2O,0.045,60,5.00E-08,1.368525325
CuO,EG,0.035,55,4.00E-08,1.36977525
Al2O3,H2O,0.045,50,3.00E-08,1.369785283
CuO,H2O,0.05,25,1.00E-08,1.369927307
CuO,EG,0.035,60,6.00E-08,1.370309523
CuO,EG,0.045,55,7.00E-08,1.37056219
CuO,EG,0.03,55,3.00E-08,1.37132369
CuO,H2O,0.045,60,7.00E-08,1.373566623
CuO,H2O,0.02,40,1.00E-08,1.374101497
CuO,H2O,0.05,55,6.00E-08,1.37524939
CuO,H2O,0.03,45,2.00E-08,1.375974905
CuO,EG,0.05,35,1.00E-08,1.376511695
CuO,EG,0.05,55,9.00E-08,1.377212925
Al2O3,H2O,0.025,55,2.00E-08,1.377533289
CuO,EG,0.045,60,1.00E-07,1.377582535
CuO,EG,0.04,55,5.00E-08,1.379101506
CuO,EG,0.01,60,1.00E-08,1.379496356
CuO,EG,0.03,50,2.00E-08,1.379633665
CuO,H2O,0.035,55,4.00E-08,1.380367792
CuO,EG,0.03,45,1.00E-08,1.381715658
CuO,H2O,0.04,60,6.00E-08,1.382302587
CuO,EG,0.05,50,6.00E-08,1.382543202
Al2O3,H2O,0.01,60,1.00E-08,1.383354716
Al2O3,H2O,0.05,30,1.00E-08,1.384085176
CuO,EG,0.05,45,3.00E-08,1.384378438
CuO,EG,0.05,60,1.25E-07,1.386692914
CuO,H2O,0.045,45,3.00E-08,1.388168439
CuO,H2O,0.045,50,4.00E-08,1.389638085
Al2O3,H2O,0.02,60,2.00E-08,1.389884182
CuO,H2O,0.04,40,2.00E-08,1.390733277
CuO,EG,0.04,60,7.00E-08,1.391931611
CuO,EG,0.05,55,8.00E-08,1.392316668
CuO,EG,0.045,55,6.00E-08,1.393865108
CuO,EG,0.045,60,9.00E-08,1.394004153
Al2O3,H2O,0.05,55,4.00E-08,1.394781214
CuO,H2O,0.035,50,3.00E-08,1.394798874
CuO,H2O,0.035,60,5.00E-08,1.396062888
Al2O3,H2O,0.03,60,3.00E-08,1.396413649
CuO,H2O,0.045,55,5.00E-08,1.398252392
CuO,EG,0.03,60,4.00E-08,1.399516253
CuO,EG,0.025,55,2.00E-08,1.400058868
CuO,EG,0.045,50,4.00E-08,1.400579286
Al2O3,H2O,0.04,35,1.00E-08,1.400886096
CuO,EG,0.025,60,3.00E-08,1.40135362
CuO,EG,0.045,45,2.00E-08,1.402598817
Al2O3,H2O,0.04,60,4.00E-08,1.402943116
CuO,EG,0.015,55,1.00E-08,1.403155748
CuO,EG,0.02,50,1.00E-08,1.403196853
CuO,EG,0.04,50,3.00E-08,1.406106391
CuO,H2O,0.015,60,2.00E-08,1.407141144
Al2O3,H2O,0.03,40,1.00E-08,1.407402911
CuO,EG,0.05,50,5.00E-08,1.407561159
CuO,EG,0.035,60,5.00E-08,1.408626632
Al2O3,H2O,0.05,60,5.00E-08,1.409472583
CuO,H2O,0.03,35,1.00E-08,1.410376504
Al2O3,H2O,0.05,50,3.00E-08,1.410872536
CuO,H2O,0.01,55,1.00E-08,1.411316217
CuO,EG,0.045,40,1.00E-08,1.411332995
Al2O3,H2O,0.045,45,2.00E-08,1.411349915
CuO,EG,0.05,55,7.00E-08,1.411735767
Al2O3,H2O,0.04,55,3.00E-08,1.411901068
CuO,H2O,0.025,50,2.00E-08,1.413066382
CuO,H2O,0.04,30,1.00E-08,1.414245848
CuO,EG,0.045,60,8.00E-08,1.414531176
CuO,H2O,0.05,60,7.00E-08,1.415074026
CuO,H2O,0.03,60,4.00E-08,1.418615778
Al2O3,H2O,0.035,50,2.00E-08,1.418677962
CuO,H2O,0.02,55,2.00E-08,1.419112827
CuO,EG,0.05,60,1.00E-07,1.41953615
CuO,EG,0.04,55,4.00E-08,1.422600286
CuO,EG,0.04,60,6.00E-08,1.423210883
CuO,EG,0.045,55,5.00E-08,1.426489194
CuO,H2O,0.03,55,3.00E-08,1.426909437
CuO,H2O,0.045,60,6.00E-08,1.430090411
CuO,EG,0.02,60,2.00E-08,1.43056035
CuO,H2O,0.05,45,3.00E-08,1.431298265
CuO,H2O,0.05,50,4.00E-08,1.432931205
CuO,EG,0.035,55,3.00E-08,1.433210972
CuO,H2O,0.04,55,4.00E-08,1.434706047
CuO,EG,0.05,55,6.00E-08,1.437627898
CuO,EG,0.05,60,9.00E-08,1.437782392
Al2O3,H2O,0.025,45,1.00E-08,1.437806206
CuO,H2O,0.035,45,2.00E-08,1.43863739
CuO,H2O,0.045,40,2.00E-08,1.439574936
CuO,EG,0.045,60,7.00E-08,1.440923062
CuO,H2O,0.05,55,5.00E-08,1.442502658
Al2O3,H2O,0.015,55,1.00E-08,1.442691191
CuO,EG,0.035,50,2.00E-08,1.442905942
CuO,EG,0.05,50,4.00E-08,1.445088095
CuO,EG,0.035,45,1.00E-08,1.445334934
CuO,EG,0.05,45,2.00E-08,1.447332019
Al2O3,H2O,0.045,35,1.00E-08,1.450996857
CuO,H2O,0.04,50,3.00E-08,1.451198713
CuO,H2O,0.04,60,5.00E-08,1.4526433
Al2O3,H2O,0.03,55,2.00E-08,1.453039946
Al2O3,H2O,0.045,60,4.00E-08,1.453311006
CuO,EG,0.045,50,3.00E-08,1.456869689
CuO,EG,0.05,40,1.00E-08,1.457036661
Al2O3,H2O,0.05,45,2.00E-08,1.457055461
CuO,H2O,0.025,60,3.00E-08,1.458753845
CuO,EG,0.05,60,8.00E-08,1.460590195
Al2O3,H2O,0.035,60,3.00E-08,1.462482591
Al2O3,H2O,0.045,55,3.00E-08,1.463388701
Al2O3,H2O,0.02,50,1.00E-08,1.463931155
CuO,H2O,0.045,30,1.00E-08,1.466026579
CuO,EG,0.035,60,4.00E-08,1.466102295
CuO,EG,0.04,60,5.00E-08,1.467001865
CuO,H2O,0.025,40,1.00E-08,1.467626872
CuO,EG,0.05,55,5.00E-08,1.473876882
Al2O3,H2O,0.035,40,1.00E-08,1.475303396
CuO,EG,0.045,55,4.00E-08,1.475425322
CuO,EG,0.045,60,6.00E-08,1.476112244
CuO,H2O,0.05,60,6.00E-08,1.477878234
Al2O3,H2O,0.04,50,2.00E-08,1.478489099
CuO,H2O,0.035,35,1.00E-08,1.478772588
CuO,EG,0.03,55,2.00E-08,1.480070642
CuO,EG,0.03,60,3.00E-08,1.481624343
CuO,H2O,0.015,50,1.00E-08,1.483760765
CuO,H2O,0.02,45,1.00E-08,1.48504183
Al2O3,H2O,0.025,60,2.00E-08,1.487355228
CuO,H2O,0.035,60,4.00E-08,1.488385074
CuO,H2O,0.05,40,2.00E-08,1.488416596
