particle,fluid,phi,T,size,k_ratio
Al2O3,EG,0.05,55,1.25e-07,1.16965398471449
CuO,EG,0.005,55,1.25e-07,1.0161277676349
CuO,EG,0.01,55,1.25e-07,1.03242987577008
CuO,EG,0.015,55,1.25e-07,1.0489091666884
CuO,EG,0.02,55,1.25e-07,1.06556854479418
CuO,EG,0.025,55,1.25e-07,1.08241097831969
CuO,EG,0.03,55,1.25e-07,1.09943950108818
CuO,EG,0.035,55,1.25e-07,1.11665721433576
CuO,EG,0.04,55,1.25e-07,1.13406728859424
CuO,EG,0.045,55,1.25e-07,1.15167296563753
CuO,EG,0.05,55,1.25e-07,1.16947756049389
Fe,EG,0.005,55,1.25e-07,1.01638549682063
Fe,EG,0.01,55,1.25e-07,1.03295096629239
Fe,EG,0.015,55,1.25e-07,1.04969938992562
Fe,EG,0.02,55,1.25e-07,1.06663381545377
Fe,EG,0.025,55,1.25e-07,1.08375735868232
Fe,EG,0.03,55,1.25e-07,1.10107320539998
Fe,EG,0.035,55,1.25e-07,1.11858461335458
Fe,EG,0.04,55,1.25e-07,1.13629491429638
Fe,EG,0.045,55,1.25e-07,1.15420751609132
Fe,EG,0.05,55,1.25e-07,1.17232590490717
TiO2,EG,0.005,55,1.25e-07,1.01494203807234
TiO2,EG,0.01,55,1.25e-07,1.03003366419598
TiO2,EG,0.015,55,1.25e-07,1.04527713601041
TiO2,EG,0.02,55,1.25e-07,1.06067475681574
TiO2,EG,0.025,55,1.25e-07,1.07622887673285
TiO2,EG,0.03,55,1.25e-07,1.0919418938992
TiO2,EG,0.035,55,1.25e-07,1.10781625570142
TiO2,EG,0.04,55,1.25e-07,1.1238544600461
TiO2,EG,0.045,55,1.25e-07,1.14005905667013
TiO2,EG,0.05,55,1.25e-07,1.15643264849201
MgO,EG,0.005,55,1.25e-07,1.01626588157668
MgO,EG,0.01,55,1.25e-07,1.03270911066019
MgO,EG,0.015,55,1.25e-07,1.0493326035886
MgO,EG,0.02,55,1.25e-07,1.06613934099491
MgO,EG,0.025,55,1.25e-07,1.08313236958863
MgO,EG,0.03,55,1.25e-07,1.10031480399709
MgO,EG,0.035,55,1.25e-07,1.11768982866857
MgO,EG,0.04,55,1.25e-07,1.13526069983978
MgO,EG,0.045,55,1.25e-07,1.15303074757031
MgO,EG,0.05,55,1.25e-07,1.1710033778466
SiC,EG,0.005,55,1.25e-07,1.0165445561509
SiC,EG,0.01,55,1.25e-07,1.03327260580012
SiC,EG,0.015,55,1.25e-07,1.05018721862376
SiC,EG,0.02,55,1.25e-07,1.06729153315233
SiC,EG,0.025,55,1.25e-07,1.08458875871217
SiC,EG,0.03,55,1.25e-07,1.10208217743299
SiC,EG,0.035,55,1.25e-07,1.11977514632399
SiC,EG,0.04,55,1.25e-07,1.1376710994216
SiC,EG,0.045,55,1.25e-07,1.15577355001142
SiC,EG,0.05,55,1.25e-07,1.17408609292762
SiO2,EG,0.005,55,1.25e-07,1.00953839297181
SiO2,EG,0.01,55,1.25e-07,1.01913763336615
SiO2,EG,0.015,55,1.25e-07,1.02879830528391
SiO2,EG,0.02,55,1.25e-07,1.03852100032601
SiO2,EG,0.025,55,1.25e-07,1.04830631771422
SiO2,EG,0.03,55,1.25e-07,1.0581548644142
SiO2,EG,0.035,55,1.25e-07,1.06806725526105
SiO2,EG,0.04,55,1.25e-07,1.07804411308725
SiO2,EG,0.045,55,1.25e-07,1.08808606885312
SiO2,EG,0.05,55,1.25e-07,1.0981937617798
ZnO,EG,0.005,55,1.25e-07,1.01549439291087
ZnO,EG,0.01,55,1.25e-07,1.0311496675511
ZnO,EG,0.015,55,1.25e-07,1.04696834270343
ZnO,EG,0.02,55,1.25e-07,1.06295299000555
ZnO,EG,0.025,55,1.25e-07,1.07910623534385
ZnO,EG,0.03,55,1.25e-07,1.09543076029146
ZnO,EG,0.035,55,1.25e-07,1.1119293035923
ZnO,EG,0.04,55,1.25e-07,1.12860466269282
ZnO,EG,0.045,55,1.25e-07,1.14545969532327
ZnO,EG,0.05,55,1.25e-07,1.16249732113039
Al2O3,EG,0.005,55,1.5e-07,1.01590336353757
Al2O3,EG,0.01,55,1.5e-07,1.03197623698223
Al2O3,EG,0.015,55,1.5e-07,1.04822134499922
Al2O3,EG,0.02,55,1.5e-07,1.06464147096258
Al2O3,EG,0.025,55,1.5e-07,1.08123945854494
Al2O3,EG,0.03,55,1.5e-07,1.09801821335932
Al2O3,EG,0.035,55,1.5e-07,1.11498070465482
Al2O3,EG,0.04,55,1.5e-07,1.13212996706834
Al2O3,EG,0.045,55,1.5e-07,1.14946910243449
Al2O3,EG,0.05,55,1.5e-07,1.16700128165589
CuO,EG,0.005,55,1.5e-07,1.01588793204236
CuO,EG,0.01,55,1.5e-07,1.03194504431578
CuO,EG,0.015,55,1.5e-07,1.04817405351943
CuO,EG,0.02,55,1.5e-07,1.0645777348319
CuO,EG,0.025,55,1.5e-07,1.08115892349326
CuO,EG,0.03,55,1.5e-07,1.09792051643872
CuO,EG,0.035,55,1.5e-07,1.11486547398593
CuO,EG,0.04,55,1.5e-07,1.13199682157798
CuO,EG,0.045,55,1.5e-07,1.14931765158417
CuO,EG,0.05,55,1.5e-07,1.16683112516094
Fe,EG,0.005,55,1.5e-07,1.01613645564057
Fe,EG,0.01,55,1.5e-07,1.03244744017415
Fe,EG,0.015,55,1.5e-07,1.04893580050443
Fe,EG,0.02,55,1.5e-07,1.06560444579162
Fe,EG,0.025,55,1.5e-07,1.0824563491636
Fe,EG,0.03,55,1.5e-07,1.0994945494838
Fe,EG,0.035,55,1.5e-07,1.11672215317805
Fe,EG,0.04,55,1.5e-07,1.13414233612275
Fe,EG,0.045,55,1.5e-07,1.15175834559662
Fe,EG,0.05,55,1.5e-07,1.16957350229868
TiO2,EG,0.005,55,1.5e-07,1.01473738798349
TiO2,EG,0.01,55,1.5e-07,1.02962028450865
TiO2,EG,0.015,55,1.5e-07,1.04465085526908
TiO2,EG,0.02,55,1.5e-07,1.05983130915049
TiO2,EG,0.025,55,1.5e-07,1.07516389931284
TiO2,EG,0.03,55,1.5e-07,1.09065092430521
TiO2,EG,0.035,55,1.5e-07,1.10629472921453
TiO2,EG,0.04,55,1.5e-07,1.12209770684933
TiO2,EG,0.045,55,1.5e-07,1.13806229895989
TiO2,EG,0.05,55,1.5e-07,1.15419099749592
MgO,EG,0.005,55,1.5e-07,1.01602123740849
MgO,EG,0.01,55,1.5e-07,1.03221451360715
MgO,EG,0.015,55,1.5e-07,1.04858261462739
MgO,EG,0.02,55,1.5e-07,1.06512838698387
MgO,EG,0.025,55,1.5e-07,1.08185473932477
MgO,EG,0.03,55,1.5e-07,1.09876464413641
MgO,EG,0.035,55,1.5e-07,1.11586113950428
MgO,EG,0.04,55,1.5e-07,1.13314733093269
MgO,EG,0.045,55,1.5e-07,1.15062639322536
MgO,EG,0.05,55,1.5e-07,1.16830157242926
SiC,EG,0.005,55,1.5e-07,1.01628906966747
SiC,EG,0.01,55,1.5e-07,1.0327559942256
SiC,EG,0.015,55,1.5e-07,1.04940370257109
SiC,EG,0.02,55,1.5e-07,1.06623518826599
SiC,EG,0.025,55,1.5e-07,1.08325351133222
SiC,EG,0.03,55,1.5e-07,1.10046180010624
SiC,EG,0.035,55,1.5e-07,1.11786325315608
SiC,EG,0.04,55,1.5e-07,1.13546114126341
SiC,EG,0.045,55,1.5e-07,1.153258809473
SiC,EG,0.05,55,1.5e-07,1.17125967921247
SiO2,EG,0.005,55,1.5e-07,1.00943925379604
SiO2,EG,0.01,55,1.5e-07,1.01893809475301
SiO2,EG,0.015,55,1.5e-07,1.02849708889111
SiO2,EG,0.02,55,1.5e-07,1.03811680942219
SiO2,EG,0.025,55,1.5e-07,1.04779783686428
SiO2,EG,0.03,55,1.5e-07,1.05754075915842
SiO2,EG,0.035,55,1.5e-07,1.06734617178767
SiO2,EG,0.04,55,1.5e-07,1.07721467789839
SiO2,EG,0.045,55,1.5e-07,1.08714688842401
SiO2,EG,0.05,55,1.5e-07,1.09714342221099
ZnO,EG,0.005,55,1.5e-07,1.01527438565841
ZnO,EG,0.01,55,1.5e-07,1.03070510518961
ZnO,EG,0.015,55,1.5e-07,1.04629457106344
ZnO,EG,0.02,55,1.5e-07,1.06204524564388
ZnO,EG,0.025,55,1.5e-07,1.07795964248555
ZnO,EG,0.03,55,1.5e-07,1.09404032767095
ZnO,EG,0.035,55,1.5e-07,1.11028992118986
ZnO,EG,0.04,55,1.5e-07,1.12671109836233
ZnO,EG,0.045,55,1.5e-07,1.14330659130708
ZnO,EG,0.05,55,1.5e-07,1.16007919045689
Al2O3,H2O,0.005,60,1e-08,1.03688170813453
Al2O3,H2O,0.01,60,1e-08,1.07468154390417
Al2O3,H2O,0.015,60,1e-08,1.11343422300721
Al2O3,H2O,0.02,60,1e-08,1.15317623368194
Al2O3,H2O,0.025,60,1e-08,1.19394595129891
Al2O3,H2O,0.03,60,1e-08,1.23578376195963
Al2O3,H2O,0.035,60,1e-08,1.27873219593832
Al2O3,H2O,0.04,60,1e-08,1.32283607189365
Al2O3,H2O,0.045,60,1e-08,1.36814265287835
Al2O3,H2O,0.05,60,1e-08,1.4147018152883
CuO,H2O,0.005,60,1e-08,1.03678782291942
CuO,H2O,0.01,60,1e-08,1.07448907615315
CuO,H2O,0.015,60,1e-08,1.1131382076574
CuO,H2O,0.02,60,1e-08,1.1527714196094
CuO,H2O,0.025,60,1e-08,1.19342678151193
CuO,H2O,0.03,60,1e-08,1.23514435216295
CuO,H2O,0.035,60,1e-08,1.27796631131214
CuO,H2O,0.04,60,1e-08,1.32193710191357
CuO,H2O,0.045,60,1e-08,1.36710358398316
CuO,H2O,0.05,60,1e-08,1.41351520118074
Fe,H2O,0.005,60,1e-08,1.03934926069115
Fe,H2O,0.01,60,1e-08,1.07974448353946
Fe,H2O,0.015,60,1e-08,1.12122793515578
Fe,H2O,0.02,60,1e-08,1.16384419053052
Fe,H2O,0.025,60,1e-08,1.20764029280449
Fe,H2O,0.03,60,1e-08,1.25266592649601
Fe,H2O,0.035,60,1e-08,1.29897360552523
Fe,H2O,0.04,60,1e-08,1.34661887753163
Fe,H2O,0.045,60,1e-08,1.39566054615609
Fe,H2O,0.05,60,1e-08,1.44616091315763
TiO2,H2O,0.005,60,1e-08,1.02815930663828
TiO2,H2O,0.01,60,1e-08,1.05685225328769
TiO2,H2O,0.015,60,1e-08,1.08609415437674
TiO2,H2O,0.02,60,1e-08,1.11590091598602
TiO2,H2O,0.025,60,1e-08,1.14628906469897
TiO2,H2O,0.03,60,1e-08,1.17727577815746
TiO2,H2O,0.035,60,1e-08,1.20887891744092
TiO2,H2O,0.04,60,1e-08,1.2411170613973
TiO2,H2O,0.045,60,1e-08,1.2740095430644
TiO2,H2O,0.05,60,1e-08,1.30757648833175
MgO,H2O,0.005,60,1e-08,1.03810627975155
MgO,H2O,0.01,60,1e-08,1.07719307311612
MgO,H2O,0.015,60,1e-08,1.11729871775688
MgO,H2O,0.02,60,1e-08,1.1584635763781
MgO,H2O,0.025,60,1e-08,1.20073017222072
MgO,H2O,0.03,60,1e-08,1.24414333558476
MgO,H2O,0.035,60,1e-08,1.28875036243985
MgO,H2O,0.04,60,1e-08,1.33460118630354
MgO,H2O,0.045,60,1e-08,1.38174856470058
MgO,H2O,0.05,60,1e-08,1.43024828166699
SiC,H2O,0.005,60,1e-08,1.04124560680296
SiC,H2O,0.01,60,1e-08,1.08364115703106
SiC,H2O,0.015,60,1e-08,1.12723542186326
SiC,H2O,0.02,60,1e-08,1.17207996999282
SiC,H2O,0.025,60,1e-08,1.21822937112728
SiC,H2O,0.03,60,1e-08,1.26574141751452
SiC,H2O,0.035,60,1e-08,1.31467736538568
SiC,H2O,0.04,60,1e-08,1.36510219843603
SiC,H2O,0.045,60,1e-08,1.41708491572663
SiC,H2O,0.05,60,1e-08,1.470698846689
SiO2,H2O,0.005,60,1e-08,1.00831921648418
SiO2,H2O,0.01,60,1e-08,1.0166847008478
SiO2,H2O,0.015,60,1e-08,1.02509684015005
SiO2,H2O,0.02,60,1e-08,1.03355602577952
SiO2,H2O,0.025,60,1e-08,1.04206265351488
SiO2,H2O,0.03,60,1e-08,1.05061712358661
SiO2,H2O,0.035,60,1e-08,1.05921984073979
SiO2,H2O,0.04,60,1e-08,1.06787121429793
SiO2,H2O,0.045,60,1e-08,1.07657165822787
SiO2,H2O,0.05,60,1e-08,1.08532159120583
ZnO,H2O,0.005,60,1e-08,1.03173088307991
ZnO,H2O,0.01,60,1e-08,1.06414017428347
ZnO,H2O,0.015,60,1e-08,1.09724986531021
ZnO,H2O,0.02,60,1e-08,1.13108290877166
ZnO,H2O,0.025,60,1e-08,1.16566327125396
ZnO,H2O,0.03,60,1e-08,1.2010159899359
ZnO,H2O,0.035,60,1e-08,1.23716723304358
ZnO,H2O,0.04,60,1e-08,1.27414436444841
ZnO,H2O,0.045,60,1e-08,1.31197601274349
ZnO,H2O,0.05,60,1e-08,1.35069214516496
Al2O3,H2O,0.005,60,2e-08,1.02367194509104
Al2O3,H2O,0.01,60,2e-08,1.04772043535725
Al2O3,H2O,0.015,60,2e-08,1.07215452727833
Al2O3,H2O,0.02,60,2e-08,1.09698357011056
Al2O3,H2O,0.025,60,2e-08,1.12221721781425
Al2O3,H2O,0.03,60,2e-08,1.14786544156907
Al2O3,H2O,0.035,60,2e-08,1.17393854291133
Al2O3,H2O,0.04,60,2e-08,1.20044716752965
Al2O3,H2O,0.045,60,2e-08,1.22740231975773
Al2O3,H2O,0.05,60,2e-08,1.25481537780574
CuO,H2O,0.005,60,2e-08,1.0236214929514
CuO,H2O,0.01,60,2e-08,1.04761792136745
CuO,H2O,0.015,60,2e-08,1.07199828348478
CuO,H2O,0.02,60,2e-08,1.09677186779872
CuO,H2O,0.025,60,2e-08,1.12194826486219
CuO,H2O,0.03,60,2e-08,1.14753737966479
CuO,H2O,0.035,60,2e-08,1.17354944462572
CuO,H2O,0.04,60,2e-08,1.19999503323635
CuO,H2O,0.045,60,2e-08,1.22688507439062
CuO,H2O,0.05,60,2e-08,1.25423086744412
Fe,H2O,0.005,60,2e-08,1.02496848696429
Fe,H2O,0.01,60,2e-08,1.05035607896229
Fe,H2O,0.015,60,2e-08,1.07617341754825
Fe,H2O,0.02,60,2e-08,1.10243150761989
Fe,H2O,0.025,60,2e-08,1.12914173305936
Fe,H2O,0.03,60,2e-08,1.15631587318912
Fe,H2O,0.035,60,2e-08,1.18396612009284
Fe,H2O,0.04,60,2e-08,1.21210509685468
Fe,H2O,0.045,60,2e-08,1.24074587677446
Fe,H2O,0.05,60,2e-08,1.26990200361995
TiO2,H2O,0.005,60,2e-08,1.01870370512503
TiO2,H2O,0.01,60,2e-08,1.03764209244922
TiO2,H2O,0.015,60,2e-08,1.05681960682265
TiO2,H2O,0.02,60,2e-08,1.07624080605508
TiO2,H2O,0.025,60,2e-08,1.09591036452723
TiO2,H2O,0.03,60,2e-08,1.11583307694159
TiO2,H2O,0.035,60,2e-08,1.13601386221895
TiO2,H2O,0.04,60,2e-08,1.15645776754728
TiO2,H2O,0.045,60,2e-08,1.17716997259019
TiO2,H2O,0.05,60,2e-08,1.19815579386195
MgO,H2O,0.005,60,2e-08,1.02432279607631
MgO,H2O,0.01,60,2e-08,1.04904321485725
MgO,H2O,0.015,60,2e-08,1.07417108704557
MgO,H2O,0.02,60,2e-08,1.09971657010534
MgO,H2O,0.025,60,2e-08,1.12569016195216
MgO,H2O,0.03,60,2e-08,1.15210271533754
MgO,H2O,0.035,60,2e-08,1.17896545296869
MgO,H2O,0.04,60,2e-08,1.2062899834082
MgO,H2O,0.045,60,2e-08,1.23408831780069
MgO,H2O,0.05,60,2e-08,1.26237288747728
SiC,H2O,0.005,60,2e-08,1.02591594308014
SiC,H2O,0.01,60,2e-08,1.05228354528819
SiC,H2O,0.015,60,2e-08,1.0791147175856
SiC,H2O,0.02,60,2e-08,1.10642179346243
SiC,H2O,0.025,60,2e-08,1.13421754784099
SiC,H2O,0.03,60,2e-08,1.16251521700339
SiC,H2O,0.035,60,2e-08,1.19132851960858
SiC,H2O,0.04,60,2e-08,1.22067167886873
SiC,H2O,0.045,60,2e-08,1.25055944596051
SiC,H2O,0.05,60,2e-08,1.281007124752
SiO2,H2O,0.005,60,2e-08,1.00581382657592
SiO2,H2O,0.01,60,2e-08,1.01165023062531
SiO2,H2O,0.015,60,2e-08,1.01750934392043
SiO2,H2O,0.02,60,2e-08,1.02339129926096
SiO2,H2O,0.025,60,2e-08,1.02929623048407
SiO2,H2O,0.03,60,2e-08,1.03522427247456
SiO2,H2O,0.035,60,2e-08,1.0411755611751
SiO2,H2O,0.04,60,2e-08,1.04715023359668
SiO2,H2O,0.045,60,2e-08,1.05314842782908
SiO2,H2O,0.05,60,2e-08,1.05917028305151
ZnO,H2O,0.005,60,2e-08,1.02080199267127
ZnO,H2O,0.01,60,2e-08,1.04189448157544
ZnO,H2O,0.015,60,2e-08,1.06328359459446
ZnO,H2O,0.02,60,2e-08,1.08497563318381
ZnO,H2O,0.025,60,2e-08,1.10697707856201
ZnO,H2O,0.03,60,2e-08,1.12929459816679
ZnO,H2O,0.035,60,2e-08,1.15193505239161
ZnO,H2O,0.04,60,2e-08,1.17490550161669
ZnO,H2O,0.045,60,2e-08,1.19821321354973
ZnO,H2O,0.05,60,2e-08,1.22186567089244
Al2O3,H2O,0.005,60,3e-08,1.02014756551448
Al2O3,H2O,0.01,60,3e-08,1.04056757700076
Al2O3,H2O,0.015,60,3e-08,1.06126559831398
Al2O3,H2O,0.02,60,3e-08,1.08224734584676
Al2O3,H2O,0.025,60,3e-08,1.10351869379261
Al2O3,H2O,0.03,60,3e-08,1.12508567962896
Al2O3,H2O,0.035,60,3e-08,1.14695450983027
Al2O3,H2O,0.04,60,3e-08,1.1691315658228
Al2O3,H2O,0.045,60,3e-08,1.19162341019291
Al2O3,H2O,0.05,60,3e-08,1.21443679316162
CuO,H2O,0.005,60,3e-08,1.02010872885797
CuO,H2O,0.01,60,3e-08,1.0404888508236
CuO,H2O,0.015,60,3e-08,1.06114589742193
CuO,H2O,0.02,60,3e-08,1.08208555153076
CuO,H2O,0.025,60,3e-08,1.10331365259293
CuO,H2O,0.03,60,3e-08,1.12483620204546
CuO,H2O,0.035,60,3e-08,1.14665936897622
CuO,H2O,0.04,60,3e-08,1.1687894960193
CuO,H2O,0.045,60,3e-08,1.19123310550087
CuO,H2O,0.05,60,3e-08,1.21399690584811
Fe,H2O,0.005,60,3e-08,1.0211329834872
Fe,H2O,0.01,60,3e-08,1.04256581452623
Fe,H2O,0.015,60,3e-08,1.06430492034141
Fe,H2O,0.02,60,3e-08,1.0863569131688
Fe,H2O,0.025,60,3e-08,1.10872859696156
Fe,H2O,0.03,60,3e-08,1.13142697438909
Fe,H2O,0.035,60,3e-08,1.15445925414497
Fe,H2O,0.04,60,3e-08,1.17783285857991
Fe,H2O,0.045,60,3e-08,1.20155543167645
Fe,H2O,0.05,60,3e-08,1.22563484738367
TiO2,H2O,0.005,60,3e-08,1.01619582304699
TiO2,H2O,0.01,60,3e-08,1.03256746506105
TiO2,H2O,0.015,60,3e-08,1.04911780465607
TiO2,H2O,0.02,60,3e-08,1.06584978363133
TiO2,H2O,0.025,60,3e-08,1.08276640871464
TiO2,H2O,0.03,60,3e-08,1.09987075336367
TiO2,H2O,0.035,60,3e-08,1.11716595962743
TiO2,H2O,0.04,60,3e-08,1.13465524007047
TiO2,H2O,0.045,60,3e-08,1.15234187976229
TiO2,H2O,0.05,60,3e-08,1.17022923833433
MgO,H2O,0.005,60,3e-08,1.02064546452987
MgO,H2O,0.01,60,3e-08,1.04157705493068
MgO,H2O,0.015,60,3e-08,1.06280076084324
MgO,H2O,0.02,60,3e-08,1.08432274026264
MgO,H2O,0.025,60,3e-08,1.1061493254952
MgO,H2O,0.03,60,3e-08,1.12828702937006
MgO,H2O,0.035,60,3e-08,1.15074255171838
MgO,H2O,0.04,60,3e-08,1.17352278613354
MgO,H2O,0.045,60,3e-08,1.19663482702675
MgO,H2O,0.05,60,3e-08,1.22008597699332
SiC,H2O,0.005,60,3e-08,1.02183202522716
SiC,H2O,0.01,60,3e-08,1.04398413805821
SiC,H2O,0.015,60,3e-08,1.06646342986649
SiC,H2O,0.02,60,3e-08,1.089277203058
SiC,H2O,0.025,60,3e-08,1.1124329789804
SiC,H2O,0.03,60,3e-08,1.13593850619042
SiC,H2O,0.035,60,3e-08,1.15980176909871
SiC,H2O,0.04,60,3e-08,1.18403099701241
SiC,H2O,0.045,60,3e-08,1.20863467359702
SiC,H2O,0.05,60,3e-08,1.23362154678031
SiO2,H2O,0.005,60,3e-08,1.00517107328041
SiO2,H2O,0.01,60,3e-08,1.01036000400745
SiO2,H2O,0.015,60,3e-08,1.01556688484274
SiO2,H2O,0.02,60,3e-08,1.02079180909007
SiO2,H2O,0.025,60,3e-08,1.02603487070103
SiO2,H2O,0.03,60,3e-08,1.0312961642806
SiO2,H2O,0.035,60,3e-08,1.03657578509287
SiO2,H2O,0.04,60,3e-08,1.04187382906675
SiO2,H2O,0.045,60,3e-08,1.04719039280184
SiO2,H2O,0.05,60,3e-08,1.05252557357423
ZnO,H2O,0.005,60,3e-08,1.01789293589732
ZnO,H2O,0.01,60,3e-08,1.03600059054761
ZnO,H2O,0.015,60,3e-08,1.05432685228221
ZnO,H2O,0.02,60,3e-08,1.0728757038874
ZnO,H2O,0.025,60,3e-08,1.09165122549006
ZnO,H2O,0.03,60,3e-08,1.11065759754976
ZnO,H2O,0.035,60,3e-08,1.12989910396184
ZnO,H2O,0.04,60,3e-08,1.14938013527649
ZnO,H2O,0.045,60,3e-08,1.16910519203866
ZnO,H2O,0.05,60,3e-08,1.18907888825439
Al2O3,H2O,0.005,60,4e-08,1.01853233557894
Al2O3,H2O,0.01,60,4e-08,1.03729505934295
Al2O3,H2O,0.015,60,4e-08,1.05629249433388
Al2O3,H2O,0.02,60,4e-08,1.07552907243205
Al2O3,H2O,0.025,60,4e-08,1.09500933780311
Al2O3,H2O,0.03,60,4e-08,1.11473795047678
Al2O3,H2O,0.035,60,4e-08,1.13471969006329
Al2O3,H2O,0.04,60,4e-08,1.15495945961383
Al2O3,H2O,0.045,60,4e-08,1.17546228963156
Al2O3,H2O,0.05,60,4e-08,1.19623334223993
CuO,H2O,0.005,60,4e-08,1.01849878065468
CuO,H2O,0.01,60,4e-08,1.03722711337762
CuO,H2O,0.015,60,4e-08,1.05618929762532
CuO,H2O,0.02,60,4e-08,1.07538974089923
CuO,H2O,0.025,60,4e-08,1.09483296216121
CuO,H2O,0.03,60,4e-08,1.11452359537926
CuO,H2O,0.035,60,4e-08,1.13446639320958
CuO,H2O,0.04,60,4e-08,1.15466623082095
CuO,H2O,0.045,60,4e-08,1.1751281098679
CuO,H2O,0.05,60,4e-08,1.19585716261965
Fe,H2O,0.005,60,4e-08,1.0193769205364
Fe,H2O,0.01,60,4e-08,1.03900577836206
Fe,H2O,0.015,60,4e-08,1.05889151913355
Fe,H2O,0.02,60,4e-08,1.0790392188077
Fe,H2O,0.025,60,4e-08,1.09945408796126
Fe,H2O,0.03,60,4e-08,1.12014147628352
Fe,H2O,0.035,60,4e-08,1.14110687725003
Fe,H2O,0.04,60,4e-08,1.16235593298607
Fe,H2O,0.045,60,4e-08,1.18389443932883
Fe,H2O,0.05,60,4e-08,1.20572835109793
TiO2,H2O,0.005,60,4e-08,1.01504745329409
TiO2,H2O,0.01,60,4e-08,1.03024661811263
TiO2,H2O,0.015,60,4e-08,1.0455998004607
TiO2,H2O,0.02,60,4e-08,1.06110935331622
TiO2,H2O,0.025,60,4e-08,1.07677767783206
TiO2,H2O,0.03,60,4e-08,1.09260722457536
TiO2,H2O,0.035,60,4e-08,1.10860049480522
TiO2,H2O,0.04,60,4e-08,1.12476004179027
TiO2,H2O,0.045,60,4e-08,1.14108847216754
TiO2,H2O,0.05,60,4e-08,1.1575884473442
MgO,H2O,0.005,60,4e-08,1.01896083829412
MgO,H2O,0.01,60,4e-08,1.03816287663246
MgO,H2O,0.015,60,4e-08,1.05761074691993
MgO,H2O,0.02,60,4e-08,1.07730920042438
MgO,H2O,0.025,60,4e-08,1.09726311164649
MgO,H2O,0.03,60,4e-08,1.11747748234118
MgO,H2O,0.035,60,4e-08,1.13795744569753
MgO,H2O,0.04,60,4e-08,1.15870827068454
MgO,H2O,0.045,60,4e-08,1.1797353665705
MgO,H2O,0.05,60,4e-08,1.201044287624
SiC,H2O,0.005,60,4e-08,1.01996460354641
SiC,H2O,0.01,60,4e-08,1.04019671089177
SiC,H2O,0.015,60,4e-08,1.06070173468427
SiC,H2O,0.02,60,4e-08,1.08148523458911
SiC,H2O,0.025,60,4e-08,1.1025529223141
SiC,H2O,0.03,60,4e-08,1.12391066684296
SiC,H2O,0.035,60,4e-08,1.14556449988621
SiC,H2O,0.04,60,4e-08,1.16752062156034
SiC,H2O,0.045,60,4e-08,1.18978540630653
SiC,H2O,0.05,60,4e-08,1.21236540906073
SiO2,H2O,0.005,60,4e-08,1.00488206530729
SiO2,H2O,0.01,60,4e-08,1.00978004622271
SiO2,H2O,0.015,60,4e-08,1.01469402070101
SiO2,H2O,0.02,60,4e-08,1.01962406720687
SiO2,H2O,0.025,60,4e-08,1.0245702647191
SiO2,H2O,0.03,60,4e-08,1.02953269273481
SiO2,H2O,0.035,60,4e-08,1.03451143127371
SiO2,H2O,0.04,60,4e-08,1.03950656088237
SiO2,H2O,0.045,60,4e-08,1.04451816263861
SiO2,H2O,0.05,60,4e-08,1.04954631815585
ZnO,H2O,0.005,60,4e-08,1.01655937412003
ZnO,H2O,0.01,60,4e-08,1.03330257148685
ZnO,H2O,0.015,60,4e-08,1.05023267007799
ZnO,H2O,0.02,60,4e-08,1.06735281697442
ZnO,H2O,0.025,60,4e-08,1.08466623031086
ZnO,H2O,0.03,60,4e-08,1.10217620129242
ZnO,H2O,0.035,60,4e-08,1.11988609628037
ZnO,H2O,0.04,60,4e-08,1.13779935894968
ZnO,H2O,0.045,60,4e-08,1.15591951252144
ZnO,H2O,0.05,60,4e-08,1.17425016207298
Al2O3,H2O,0.005,60,5e-08,1.01760799559017
Al2O3,H2O,0.01,60,5e-08,1.0354239058396
Al2O3,H2O,0.015,60,5e-08,1.05345143519395
Al2O3,H2O,0.02,60,5e-08,1.07169437662817
Al2O3,H2O,0.025,60,5e-08,1.09015661430702
Al2O3,H2O,0.03,60,5e-08,1.10884212634209
Al2O3,H2O,0.035,60,5e-08,1.12775498764947
Al2O3,H2O,0.04,60,5e-08,1.14689937291235
Al2O3,H2O,0.045,60,5e-08,1.16627955965311
Al2O3,H2O,0.05,60,5e-08,1.18589993141961
CuO,H2O,0.005,60,5e-08,1.01757744173559
CuO,H2O,0.01,60,5e-08,1.03536207507596
CuO,H2O,0.015,60,5e-08,1.05335758510231
CuO,H2O,0.02,60,5e-08,1.07156774480687
CuO,H2O,0.025,60,5e-08,1.08999641773006
CuO,H2O,0.03,60,5e-08,1.10864756069324
CuO,H2O,0.035,60,5e-08,1.12752522663102
CuO,H2O,0.04,60,5e-08,1.14663356752738
CuO,H2O,0.045,60,5e-08,1.16597683746012
CuO,H2O,0.05,60,5e-08,1.18555939575825
Fe,H2O,0.005,60,5e-08,1.01837279835518
Fe,H2O,0.01,60,5e-08,1.0369720232195
Fe,H2O,0.015,60,5e-08,1.05580188626838
Fe,H2O,0.02,60,5e-08,1.07486670428202
Fe,H2O,0.025,60,5e-08,1.09417090244463
Fe,H2O,0.03,60,5e-08,1.11371901776879
Fe,H2O,0.035,60,5e-08,1.13351570265037
Fe,H2O,0.04,60,5e-08,1.15356572856002
Fe,H2O,0.045,60,5e-08,1.17387398987724
Fe,H2O,0.05,60,5e-08,1.19444550787351
